AQI,CO,PM10,PM25
212.4492601,210.7,96,67
246.2137631,185.4,282,230
256.5972357,160.1,242,217
198.4080481,134.8,214,89
170.6100942,132.3,166,70
152.7817896,129.8,134,59
132.3557184,127.2,130,55
160.8417931,488.1,227.3,121
153.2565847,849.1,194,74
218.774359,1210,422,253
263.8871795,504,362,259
274.9443223,504,290,236
205.4744811,243.4,125,86
240.7367521,706,256,226
270.3724054,706,417,250
314.7130647,243.4,320,309
331.8844933,259.7,304,299
339.4713065,276,300,297
364.7704518,292.4,354,340
380.7477802,319.8,370.7,346.67
379.4049035,347.2,344,328
394.7155165,374.7,404,360
399.3693578,295.5,432,354
376.1928596,216.3,379,303
360.2512437,137.1,332,279
321.1152369,259.4,296,215.33
309.8109049,1008,260,243
219.4660122,504,224,88
181.2185871,403,182,78
162.0180673,302,162,70
151.6995971,302,160,68
141.092617,403,158,67
191.1765986,240.3,249.3,200.67
252.3122637,209.5,294,267
263.1402589,234.8,240,224
263.5592625,260.1,224,214
260.7709621,285.4,214,208
255.3836093,391.9,204,200
217.6780073,498.5,202,130
185.2424071,605,196,91
210.6836044,403,192,192
241.3603614,537.7,222,222
276.7038681,504,262,262
278.3718364,302,230,230
275.1885226,403.4,255.7,222
263.5863248,353.1,252.5,202
274.2945055,279.2,268,235
281.6503053,205.2,296,239
288.3296703,131.3,342,245
286.6691087,121.4,324,235
279.8459096,111.5,296.7,223
275.6791419,101.5,274,212
271.9595404,504,210,207
268.8543059,369.8,240,209
263.342981,504,194,194
197.3926391,504,180,90
235.5101734,452.4,264.7,224.67
262.7597265,426.6,300,240
319.3909744,483.8,385,326
332.2023248,541,338,295
338.1071453,598.2,330,294
346.0619976,551.9,330,304
347.0401563,505.6,310,298
266.5107985,459.3,200,136
289.2621148,449.4,272,262
283.6333773,439.5,228,228
270.818398,429.5,208,208
260.42263,806,200,200
261.209768,433.4,265,212
206.5880342,435.4,147,102
247.2832723,347.4,297.5,238
332.6505495,259.5,440,368
337.3250305,171.6,340,292
307.1531136,101,256,227
219.5501832,101,194,82
179.4767138,504,128,73
161.3895273,436.7,127.3,70.67
150.6806349,302,126,66
139.0985104,302,126,66
136.1894668,403,154,70
198.8274481,706,226,225
183.3425571,297.1,156,105
300.8565177,1210,466,375
343.9244737,806,402,337
320.4567424,504,278,247
295.7276386,605,264,221
293.8833553,605,262,242
219.944486,395.7,142,96
266.4957265,605,278,263
274.2681319,605,232,232
279.1545788,605,234,234
303.6026862,605,278,278
298.803663,504,244,244
222.4007326,411.4,139,96
243.1807082,605,214,214
281.0820513,706,278,269
271.5367521,101,226,212
206.7526252,101,216,92
178.4692133,101,198,83
162.8042909,101,166,76
154.6000349,108.2,141.1,75
150.5006105,115.4,93.8,75
144.7179487,122.6,91.3,73
193.8618524,403,278,206
272.7106227,806,404,304
318.8820513,605,390,315
329.6153455,605,359.3,290.33
317.3059634,605,328,255
304.1565226,605,298,241
286.0936459,605,228,218
269.0613529,403,202,202
265.04716,605,212,211
259.5393309,403,204,204
259.2860269,269,209.3,209
261.4888961,101,208,208
261.6827041,101,212,212
267.4037222,101,228,228
277.68896,101,260,252
278.1670326,93.6,266.7,242.67
279.5810512,101,244,238
278.2183592,78.8,280,224
200.619663,302,150,70
168.0660666,91.2,75,60
141.87663,97.5,56.3,45
129.2423443,202,134,60
121.5321775,704.5,108.1,58.33
123.2369882,1008,134,65
144.0934636,101,192,89
193.3751648,101,208,205
174.173192,101,190,87
163.8585592,605,164,85
212.6995263,1411,226,226
171.3066946,262,94,57
215.9332454,403,222,222
237.9849377,403,210,210
244.0113944,403,200,200
260.0259658,101,226,226
274.0349206,605,238,238
192.5115995,151.7,87,55
243.7775336,504,248,248
261.8918193,403,230,230
269.9631258,706,228,228
335.0139194,1714,350,350
352.5184371,1042,320,320
384.2969475,1210,366,366
383.1619048,806,332,332
260.0659341,403,184,87
192.1548927,202,148,68
164.2773417,202,118,61
151.0519798,158,78.8,63
122.0586081,136,71,45
120.1579162,292.3,76.3,61
131.7142857,101,168,76
250.026862,605,363,331
297.5067155,806,310,295
304.7462759,605,296,262
210.3365079,265,101,66
232.6527473,504,224,205
189.8761556,403,194,89
173.8686552,403,196,91
209.7257631,403,206,206
231.8800977,403,204,204
185.3171115,358.3,117,77
241.7455433,403,254,254
266.3929182,101,252,241
288.18779,101,276,260
302.0903541,907,266,266
305.5448107,101,310,259
296.7934066,101,282,238
266.8945055,118.5,223.4,187
199.60457,101,198,82
176.587476,153.5,106.3,85
163.282749,156.4,100,80
153.0582592,159.3,87.5,70
142.7326007,162.2,83.8,67
161.1699215,444.2,177.5,115.67
151.6413885,726.1,86.3,69
198.3165952,1008,365,213
298.831873,1310,460,350
359.9296117,1008,451,371
356.4727424,706,342,303
348.4139878,638.7,318.7,290.33
326.7281172,605,282,255
320.8860366,504,272,265
318.965851,504,274,267
319.0072234,504,270,269
315.5274212,504,262,262
322.1186129,369.7,289.3,278.67
324.5424436,605,278,278
336.6035654,101,344,312
343.1459226,101,412,308
337.8967314,101,373,293
333.0367536,101,310,265
302.6202118,235.3,248,198.67
282.4513181,605,198,198
194.5856271,504,124,66
165.4891331,302,120,61
150.9407117,302,120,61
126.8878917,167.5,63.8,51
115.0644851,313.3,65,52
113.879072,459.2,157.3,57.67
116.0551241,605,204,61
188.4316623,706,222,208
220.391663,605,222,207
238.6887497,706,220,207
253.346735,101,218,218
260.1756874,302.7,221.3,217
266.1068913,101,222,222
332.0884884,706,348,348
,605,446,435
,605,354,354
363.1925934,504,270,270
364.292757,445.2,364.7,315.33
355.175072,365.3,370,296
374.6041416,307,430,344
361.813304,248.6,373.8,299
341.9145885,190.3,340,272
317.4603468,181.5,303.8,243
306.3613984,172.7,305,244
294.5584016,164,287.5,230
300.8726908,504,290,258
290.7503073,156.2,275,220
277.6695807,152.3,261.3,209
268.0371887,177,256.3,205
267.1333446,201.7,270,216
192.3914181,226.4,100,64
223.6573871,907,224,208
249.8197802,907,258,226
295.41221,1310,314,291
311.7103785,907,298,278
318.8590965,806,292,276
210.4078144,186.2,78,52
256.2031746,605,258,252
268.1028083,1210,230,230
276.5545788,199.6,293.8,235
284.7819292,242,303.8,243
307.398779,284.4,350,280
218.201221,326.8,116,79
287.6126984,290.2,383.8,307
320.815873,253.7,380,304
324.4063492,217.1,347.5,278
317.7010989,191.8,326.3,261
304.846398,166.5,302.5,242
298.446398,141.2,302.5,242
278.7179487,142.4,261.3,209
209.8420024,143.6,113.8,91
165.28397,144.7,64,43
161.9145299,157.6,115,92
159.1548927,170.4,111.3,89
155.2919937,183.3,102.5,82
152.9834293,186,101.3,81
145.9332519,188.7,88.8,71
140.4245014,191.4,88.8,71
139.3406593,197.1,91.3,73
133.8013838,202.7,83.8,67
139.3671144,208.3,96.3,77
135.4884005,213.4,86.3,69
135.7985999,218.5,89.6,71.67
135.8575724,223.5,86.3,69
134.8110198,249.7,86.3,69
127.0459222,275.8,71.3,57
114.2323866,302,100,49
91.13742613,281.1,43.8,35
79.55967766,202,78,34
83.77324542,239.3,65,44
82.8788083,202,86,41
82.43305495,202,86,41
83.20798046,302,90,42
82.59715263,202,86,41
82.29108669,202,86,41
83.13894994,229.4,62,42
80.97638911,202,84,39
80.22884441,202,84,39
80.73639631,202,86,41
81.15305424,302,86,41
81.4344608,217.9,50,40
81.60180367,225.9,61,42
81.63024626,221.2,51.3,41
81.89917648,216.5,52.5,42
82.79682645,211.8,55,44
83.59771723,211.5,55,44
92.59285118,211.1,68.8,55
75.19072039,210.7,38,26
100.5010175,218.1,78.8,63
114.4228734,225.5,83.8,67
133.0529101,232.9,101.3,81
144.035002,231.1,103.8,83
149.5262515,229.4,103.8,83
118.0964591,227.6,62,42
134.8897029,219.8,101.3,81
141.6190476,212,98.8,79
144.983313,204.3,98.8,79
146.6654457,201.5,98.8,79
149.1713472,198.8,101.3,81
124.8551343,196.1,73,50
136.456513,221.6,98.8,79
145.6202628,247.1,103.8,83
152.3012384,272.5,111.3,89
154.3654282,276.4,111.3,89
151.8252224,280.3,98.8,79
134.7757144,284.2,81,56
140.7152482,275.3,98.8,79
145.5156297,266.3,101.3,81
149.6745925,257.4,103.8,83
150.8618951,254.6,103.8,83
151.4238349,251.9,103.8,83
120.2665853,249.2,62,42
137.6341066,252.3,103.8,83
149.6512007,255.4,108.8,87
164.5709053,258.5,151.3,121
171.9311006,249.4,151.3,121
170.6108495,240.2,133.8,107
168.5238095,231.1,128.8,103
164.1453271,221.8,117.1,93.67
155.286426,212.4,93.8,75
150.856801,203.1,93.8,75
140.1630118,198.8,83.8,67
117.5741799,194.5,58.8,47
103.7874969,190.3,55,44
95.93289377,227.5,66.7,43.67
89.95545788,202,90,42
87.95868132,302,90,43
86.96029304,302,90,43
85.4642735,302,88,42
84.71724054,302,88,42
84.90718531,268.7,88.7,42.33
84.48037562,302,88,42
85.16141697,202,90,43
86.24073863,202,94,45
86.67587311,243.6,57.5,46
87.31457969,264.4,57.5,46
91.58572899,260.3,65,52
93.74005589,256.2,63.3,50.67
96.8385508,252.1,66.3,53
102.1871375,246.5,71.3,57
104.8546998,240.8,71.3,57
103.6693869,235.2,62.5,50
102.3420671,223.5,61.3,49
100.9757828,211.8,60,48
99.81930778,200.2,58.8,47
94.24613167,193.4,51.3,41
84.65784101,186.6,45,36
71.22385431,179.7,37.5,30
65.89787079,203.3,37.5,30
95.24549939,226.8,78.3,62.67
122.1909158,250.4,98.8,79
110.2604965,258.3,61.3,49
105.9623606,266.3,63.8,51
107.1488645,274.3,68.8,55
107.7423199,273.9,68.8,55
101.9294261,273.5,59.6,47.67
95.15692308,273.1,55,44
91.57919414,271.4,55,44
87.79106227,269.6,52.5,42
79.89699634,267.9,45,36
71.94898657,273.3,40,32
70.63765568,278.8,43.3,34.67
70.46018577,284.2,42.5,34
71.92534733,255.8,46.3,37
79.47627626,227.4,56.3,45
85.53975053,199,58.8,47
102.9719911,185.4,76.3,61
113.9060969,171.8,80.4,64.33
126.1256166,158.2,91.3,73
135.5695238,206.1,103.5,77
140.2918844,254.1,96.3,77
149.3225804,302,128,85
158.0753166,403,144,103
171.5458852,403,172,129
145.1389011,221.8,65,44
169.3242002,403,174,137
183.9567975,907,172,148
190.5584615,1310,166,146
192.0719222,1008,166,141
192.113902,605,166,139
192.8485958,605,166,141
193.8121681,537.7,167.3,142.67
198.6986011,403,178,155
197.9260492,403,170,146
191.4652922,403,152,129
172.5145229,504,112,85
152.3296494,188.5,68.8,55
127.1417501,196.7,61.7,49.33
103.54849,204.8,47.5,38
90.10272039,213,47.5,38
71.02327717,202.9,32.5,26
60.48379976,302,64,25
55.21357265,182.7,31.3,25
53.90837607,184.8,32.9,26.33
55.9234188,186.9,36.3,29
56.93313797,189.1,36.3,29
59.44263736,213.6,38.8,31
108.9336182,238.1,101.3,81
126.9712861,262.6,96.3,77
137.0998779,208.7,116.8,78.33
142.7249491,154.9,98.8,79
147.2045584,101,158,81
149.446805,101,158,81
150.2434851,101,158,81
146.1275743,504,128,75
147.2411722,101,146,79
150.4849608,907.3,142.7,83
152.7475388,1109,150,87
153.2177912,1210,140,95
172.8130585,101,186,139
198.6600959,101,240,182
202.236591,302.7,216.7,156.33
199.0188244,101,208,145
183.4400767,706,170,105
168.5061015,514.2,106.3,85
155.3234328,322.5,86.3,69
130.3720472,130.7,61.3,49
107.6782906,130.9,51.3,41
97.59720635,131.1,53.8,43
88.78712576,131.3,50,40
88.38110867,389.9,55,44
95.16906471,648.4,63.8,51
161.6341061,907,240,145
201.6500611,1008,316,207
210.3279609,773,236,169
220.6732601,706,234,181
194.8859236,605,170,115
183.5180534,504,164,111
176.4069423,403,156,107
177.8533054,504,166,121
181.6734973,470.3,173.3,129.67
187.6312716,504,182,141
189.1808896,403,174,137
187.7814193,504,166,131
188.5068758,706,170,135
215.9065505,516,252.5,202
231.4771895,326,248.8,199
172.3072946,136,59,39
202.6247521,131.7,242.5,194
178.4353183,127.4,108.8,87
166.7159149,123.1,108.8,87
150.13809,122.9,71.3,57
136.5393407,122.8,79.6,63.67
119.9182255,122.6,65,52
109.9414082,216,62.5,50
162.4881423,605,272,139
170.8857073,403,220,121
157.931603,403,158,73
145.6176638,265.8,109.3,63.67
110.3080179,197.3,54,35
99.31797802,202.7,57.7,43.17
100.9585999,208.2,55,51.5
108.3903704,213.6,65,59.5
114.6129711,219.8,65,62.5
120.640293,302,92,66
114.4874237,232.3,69,55
143.0857957,322.8,116.3,93
155.3006105,413.4,101,99
171.9371533,504,168,134
162.7553375,398.1,85,85
179.5990476,292.1,181.3,145
162.302838,186.2,91,73
181.8751962,292.1,190,152
190.9461887,398.1,187.5,150
174.404413,504,124.5,91
165.0615733,403,119.5,88
171.4639805,403,166,119
164.3064713,119.1,113,90
170.0123844,403,159.5,116
175.3654282,375.7,153.8,123
170.179836,504,128.5,101
161.6970173,403,113,84.5
150.1271586,269.9,64,64
123.4765975,152.9,60,48
147.5596256,146.7,116.3,93
149.5991046,140.5,101.3,81
124.7912088,134.2,50,50
117.3890924,131.3,56,56
107.013431,128.4,48,48
102.6650387,125.5,49,49
86.57924298,285.3,44,35
113.5645096,445.2,91.3,73
157.3728414,605,147,122.5
174.4053724,504,172,138
177.9222048,403,160,124
173.2518751,107.4,106,106
154.8374324,104.1,76,61
204.4034188,100.8,277.5,222
169.4306646,97.5,60,60
142.6666667,199.3,44,44
132.5864876,403,102,63.5
122.961742,403,97,58
99.77728938,403,45,36
104.0702076,302,124,55
96.92307692,403,75,44.5
100.3671144,313.8,65,52
102.2523403,224.6,60,52.5
104.032153,135.4,60,53.5
112.8498168,127.2,78.8,63
101.3753917,119.1,54,43
110.1653415,110.9,78.8,63
100.7097382,116.7,43,43
91.93298657,122.6,40,40
86.80012559,128.4,40,40
85.54674243,219.9,40,40
89.34098096,311.5,60,48
104.1228697,403,106,65
156.0093319,403,151,122
166.045962,302,145.5,116.5
162.8478981,302,121.5,93.5
168.2140241,302,164,113
134.5816036,302,45,36
146.4619455,302,142,85
126.1497761,302,87,53.5
126.8302808,302,100.5,66.5
114.6674807,302,87,51.5
133.1754172,302,121.5,81
132.4253154,178.9,86,69
140.3821734,117.3,98.8,79
107.6733822,133.1,35,35
88.58388278,148.8,34,34
82.77851038,164.6,39,38.5
74.36971917,171,33,33
64.18266178,177.4,34,27
85.08351648,183.8,66.3,53
87.53968254,173.7,46,45
93.26568987,163.6,50,49.5
99.63321123,153.5,53,53
104.8420838,171.6,56,56
99.8998779,189.7,59,47
137.4615385,207.8,118.8,95
117.0667481,743.2,48,48
113.1210826,403,92.5,55.5
112.8144078,1814,121.5,57.5
127.2490842,302,136,75
120.7142857,302,94.5,58.5
95.42368742,71.2,41,33
118.9326414,302,136,75
130.3048433,302,136,75
116.4021164,302,85.5,51.5
117.3687424,302,97.5,61
116.6035816,302,95.5,59.5
103.2914123,109.1,55,44
97.97435897,121.6,57.5,46
83.98217338,134,35,35
66.98315018,146.5,31,25
56.47887668,151.3,29,23
58.23247863,156.2,38,30
62.11623932,161.1,41,33
66.71851526,170.6,44.3,35.67
66.34900122,180.1,41,33
74.17193651,189.7,51,41
87.08328205,202,77,50
140.8773952,605,128,105.5
118.7728449,191.4,60,48
184.7501204,403,238,196
193.9926252,302,199,154.5
191.1129182,302,172.5,133.5
190.0304692,302,180.5,134.5
178.0572719,302,140,102.5
172.6062568,302,141,104
134.7061457,302,38,30
169.9467992,302,200,145
160.8698762,302,136.5,82.5
165.2613815,302,151,107.5
165.8447584,302,168,103
155.4245596,154.1,91,73
153.238008,166.1,90,81.5
152.5055817,178.2,83,82.5
158.7499564,190.3,126.3,101
150.4406942,182.3,69,69
133.8388278,174.3,60,60
125.2437932,166.3,60,60
115.960114,178.2,68,54
278.8189255,202,541,398
241.1681319,202,184.5,153.5
225.0903541,302,190,159
190.9248212,216,113,99.5
177.9648526,222.9,116,101
163.2678353,249.3,98,78
184.4976452,403,188,158
162.4243851,302,95,66.5
126.1546602,235,34,34
105.1566952,202,63.5,40.5
103.4098494,101,90,51
81.03980464,134.7,36,29
85.43369963,101,80,45
78.68815629,202,67,36
91.31794872,202,98,52
102.6239316,202,102,57.5
108.8034188,202,102.5,59
107.7301587,138,68,54
114.6790802,10,78.8,63
101.5014245,10,43,43
99.9045177,47.3,58,49
88.28172894,84.6,44.3,38.33
80.13720147,122,45,36
87.90175193,120,54,47.5
79.46285424,118.1,37.7,34.67
74.06301712,116.1,34,34
82.31634937,302,72,46
87.688633,202,73.5,47
114.2959056,302,96,73
144.2395279,302,117,94.5
113.7817501,302,50,40
171.5350392,302,206,162
160.5916082,202,107,79.5
163.51573,202,152,103
153.0107867,202,104.5,69.5
118.5106512,202,48,38
103.006919,202,76.5,42.5
102.3402523,202,112,51
97.4041514,302,81.5,46
114.3394383,202,112,68.5
117.5842491,202,105.5,62.5
117.5352055,10,68,60.5
111.2702483,160.7,66,53
108.9464794,140.1,67.5,54
90.35702076,10,35,35
97.19853819,202,84,52
112.2851394,117.3,95,66.5
113.6182661,10,59,59
93.67602958,102.1,44,35
107.9065167,94.5,78.8,63
107.3022319,163.7,54,54
137.4299959,403,111,90.5
139.1341066,302,106.5,74.5
139.986569,504,110,74.5
114.1579162,302,54,43
109.5787546,302,142,53
104.3756614,202,104.5,49.5
83.62026862,302,86,31
83.8041514,302,92,42
70.89474969,403,52,29
58.44444444,369.3,29,23
58.21391941,403,50.5,29
71.1040293,403,84,42
68.53797314,403,52.5,33
66.75873016,403,50.5,32.5
69.87008547,403,55.5,36.5
60.93089133,335.7,33,26
71.46251526,302,74,41
76.78880019,302,76,42
72.81489006,302,53,34
71.98958775,302,55,35.5
70.64077726,302,53.5,34.5
47.23076923,302,15,12
52.11526252,302,45.5,28.5
67.05738706,302,72,41
63.02783883,302,46.5,29.5
63.01367521,302,50,31.5
63.00561661,202,53.5,31.5
64.5045177,202,55.5,33
59.24884005,131.9,34,27
62.12210012,202,55.5,32.5
73.06300366,202,82,42
73.53186813,202,61.5,37
70.26568987,202,57.5,33.5
72.10577197,302,58,38
72.81267917,137.1,46,37
76.09386518,302,61.5,41
87.78805573,156.2,62.5,50
103.7132682,165.7,71,60
105.6113146,175.1,58,54.5
107.3935694,184.4,68,55.5
93.36284896,193.8,54,38
113.5238095,132.5,101,70
112.5982906,71.3,71.3,57
98.55995116,10,41,41
101.2528914,10,63,52
96.08354586,113.8,56,45
106.7239697,165.7,76,61
96.15161454,10,48,41
106.645509,10,76.3,61
99.74865745,189.1,53,45
98.03109048,195.1,56,48
105.9681934,101,100,59
101.8149942,207.2,60,48
116.3134956,238.8,78,71.5
128.2964291,270.4,76,75
161.8349904,302,166,125
164.1362289,302,129,103
167.0736089,302,132.5,108
166.5761381,302,127.5,102.5
156.14809,280.5,93,74
166.2932147,259,146.3,117
162.6150358,237.5,95,92.5
139.7179487,233.2,50,50
118.1900692,229,48,48
94.91062271,224.7,43,34
93.44908425,217.9,46,46
99.71916972,211.1,66.3,53
82.83711844,204.3,33,33
65.3992674,198.8,24,24
62.18046398,302,47,29.5
44.06837607,187.9,16,13
52.52356532,605,52,30.5
68.24346764,302,74,42
60.10549451,302,43.5,26
72.05079365,302,74,42
61.01978022,302,42.5,25
53.50720391,302,40.5,23
47.57745543,204.7,33.3,20.83
45.78115751,302,36.5,22
39.38654945,10,19,16.5
35.19119902,10,20,15.5
34.59254701,108,21.3,17
36.29773871,157,23.8,19
45.14801465,161.5,34,27
60.57303053,165.9,47.5,38
68.28944567,170.4,47.5,38
64.14179243,173.3,30,30
61.07187302,176.2,29,29
59.53740171,179.2,29,29
48.76825397,169.2,24,19
56.38656899,159.3,40,32
57.6964591,149.4,34,29.5
63.85299145,140.8,43.8,35
47.92625153,132.3,16,16
39.96239316,123.7,16,16
58.98412698,127,48.8,39
53.48864469,130.3,30,24
68.74529915,133.6,52.5,42
69.37387057,132.7,35,35
70.68864469,131.7,36,36
75.34700855,130.7,40,40
80.67936508,126.6,43,43
77.34090354,122.6,46,37
88.67545788,118.5,62.5,50
88.33992674,117.3,46,44
84.17582418,116.1,40,40
83.09401709,115,43,41
89.04908425,172,55,47.5
89.74210957,229,60,48
98.31295029,286,68,55.5
100.6207026,291.3,66.3,53
107.2302228,296.7,75,60
119.6295565,302,118,69
123.2898902,302,97,66.5
118.4157253,235.3,58,58
110.6757828,202,76.5,50
101.985961,173.2,44,44
96.84500074,144.4,44,44
58.8998779,115.6,18,12
73.44908425,144.4,44,44
77.72283272,173.2,41,41
86.85958486,202,79.5,48
92.92893773,302,86.5,49.5
157.8510379,605,160,135.5
121.6526252,148.8,44,35
166.6108495,302,167,143.5
155.4495029,202,97.5,72
119.6882377,148.8,45,36
120.6813187,202,118,63
100.7562068,202,69,38.5
89.96043956,151.2,48,39.5
89.98046398,302,80.5,45
125.4175824,403,134.5,85.5
152.5941915,218.3,128,102
166.1248038,1008,179,121.5
196.6384092,1008,286,188
162.6062271,185,50,50
158.7981859,202,152,87
156.9004012,202,142,87
137.2210012,178.6,55,55
117.7743183,187.9,61,49
114.7242572,197.3,71.3,57
107.7810338,206.6,55,50.5
107.2256817,209.9,59,54
112.7745218,213.2,76.3,61
110.544363,216.5,61,55
101.9234839,202.3,58,46
111.4703214,188.1,78.8,63
111.17257,173.9,58,56.5
108.2509032,165,53,53
109.3414222,156,71.3,57
105.6171114,147.1,53,47.5
93.48737535,232.4,48,38
101.3560881,302,90,57
100.8171893,403,75.5,50
106.121519,10,83,58.5
115.5109255,20,83,66.5
150.8941218,262.6,128,102
162.7744636,202,162,114.5
178.1797488,202,210,141
165.1636142,302,126,83
153.476016,251.9,75,68.5
134.0551486,302,93.5,56
129.5311355,151.7,65,65
142.2747253,168.5,104,83
155.1339613,185.2,123.8,99
150.2476016,202,108.5,73.5
156.5558172,187.8,98,98
156.1369266,173.5,88,88
155.9243851,159.3,88,88
150.1013431,152.7,90,72
139.3431084,146.1,64,64
152.0741901,139.5,118.8,95
135.3541936,160.3,56,56
125.4287911,202,94,57.5
120.8944483,202,95.5,59
110.732215,177.9,64,51
109.6569331,153.7,69,55
123.4097428,129.6,91.3,73
134.0161411,254.4,94,78
146.0498853,379.2,101,86
163.0633176,504,166,118
187.2541427,605,232.5,166
180.7742892,705.3,143,114
223.5577534,806,332,224
199.8481598,596.3,126,126
191.3586255,386.6,126,126
184.434502,176.8,128,118.5
168.4700855,302,125,83.5
170.3720844,394.9,133.3,111.17
170.0104797,504,136,107.5
162.6846398,403,122,87.5
154.9128763,403,111.5,76
144.0544404,403,104.5,66
122.837151,317.1,64,51
120.5744567,231.2,69,61
131.0902401,145.3,93.8,75
124.6985592,140.5,64,61
121.5027188,135.6,64,61
120.7398616,130.7,66,62
119.9487871,130.5,68,61.5
115.7967033,130.3,71,57
123.6452894,130.1,86,70
147.6896823,173.9,118.8,95
154.9068672,217.7,121,96
164.2670504,261.5,121,112
173.0327926,275,140,124.5
170.8060352,288.5,133,106
188.6246293,302,218,159
191.1050061,101,181,141
193.2382697,101,184,143.5
199.3060352,605,211,157.5
198.0532008,101,186.5,145.5
172.599686,403,95,76
170.7673121,302,134,106.5
186.460143,302,198,153
175.7305076,302,129.5,101
157.5040119,171,65,65
143.3251933,504,110,61.5
111.6487586,191.7,48,38
100.3842084,202,86,43.5
106.0083435,235.3,71.3,57
99.58119658,302,71.5,46
96.26349206,302,72.5,46.5
94.60757021,302,72.5,46.5
86.29474969,302,49,39
94.13382173,302,92,51
106.2869353,202,96,60.5
131.4733415,403,144,84
157.2840572,1411,197,111.5
161.6813187,403,147.5,102.5
161.5600035,739,120,96
170.0723879,403,164.5,120
192.1889063,403,236,170
193.0670679,504,180,141.5
193.1488749,403,179,140.5
197.6551544,504,195,153
182.7619048,403,131,105
205.6997558,403,235,185.5
247.8717949,403,306,240
239.4477411,403,229.5,181
219.2284493,357.2,186,149
207.1194139,318.5,181,145
190.758765,279.7,146,117
179.3066457,241,131,105
184.4717425,907,174,135.5
206.6355311,907,240,185
180.9368568,134.8,113,90
168.3199023,128.4,110,88
163.8017617,122,116,93
129.4049654,115.6,55,36
169.6858538,179.6,195,147.5
187.6980638,243.6,197.5,158
214.3943834,307.6,245,196
